PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_ID,X2018_MARCH_12_CORAL_JAA_01_PW,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_01_TOTNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_01_ADJNSAF,X2018_MARCH_12_CORAL_JAA_03_ID,X2018_MARCH_12_CORAL_JAA_03_PW,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_03_TOTNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_03_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_03_ADJNSAF,X2018_MARCH_12_CORAL_JAA_04_ID,X2018_MARCH_12_CORAL_JAA_04_PW,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_04_TOTNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_04_ADJNSAF,X2018_MARCH_12_CORAL_JAA_05_ID,X2018_MARCH_12_CORAL_JAA_05_PW,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_05_TOTNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_05_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_05_ADJNSAF,X2018_MARCH_12_CORAL_JAA_06_ID,X2018_MARCH_12_CORAL_JAA_06_PW,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_06_TOTNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_06_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_06_ADJNSAF,X2018_MARCH_12_CORAL_JAA_07_ID,X2018_MARCH_12_CORAL_JAA_07_PW,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_07_TOTNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_07_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_07_ADJNSAF,X2018_MARCH_12_CORAL_JAA_08_ID,X2018_MARCH_12_CORAL_JAA_08_PW,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_08_TOTNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_08_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_08_ADJNSAF,X2018_MARCH_12_CORAL_JAA_09_ID,X2018_MARCH_12_CORAL_JAA_09_PW,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_09_TOTNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_09_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_09_ADJNSAF,X2018_MARCH_12_CORAL_JAA_10_ID,X2018_MARCH_12_CORAL_JAA_10_PW,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_10_TOTNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_10_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_10_ADJNSAF,X2018_MARCH_12_CORAL_JAA_11_ID,X2018_MARCH_12_CORAL_JAA_11_PW,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_11_TOTNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_11_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_11_ADJNSAF,X2018_MARCH_12_CORAL_JAA_12_ID,X2018_MARCH_12_CORAL_JAA_12_PW,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_12_TOTNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_12_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_12_ADJNSAF,X2018_MARCH_12_CORAL_JAA_13_ID,X2018_MARCH_12_CORAL_JAA_13_PW,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_13_TOTNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_13_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_13_ADJNSAF,X2018_MARCH_12_CORAL_JAA_14_ID,X2018_MARCH_12_CORAL_JAA_14_PW,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_14_TOTNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_14_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_14_ADJNSAF,X2018_MARCH_12_CORAL_JAA_15_ID,X2018_MARCH_12_CORAL_JAA_15_PW,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_15_TOTNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_15_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_15_ADJNSAF,X2018_MARCH_12_CORAL_JAA_16_ID,X2018_MARCH_12_CORAL_JAA_16_PW,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_16_TOTNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_16_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_16_ADJNSAF,X2018_MARCH_12_CORAL_JAA_17_ID,X2018_MARCH_12_CORAL_JAA_17_PW,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_17_TOTNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_17_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_17_ADJNSAF,X2018_MARCH_12_CORAL_JAA_19_ID,X2018_MARCH_12_CORAL_JAA_19_PW,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_19_TOTNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_19_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_19_ADJNSAF,X2018_MARCH_12_CORAL_JAA_20_ID,X2018_MARCH_12_CORAL_JAA_20_PW,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_20_TOTNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_20_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_20_ADJNSAF,X2018_MARCH_12_CORAL_JAA_21_ID,X2018_MARCH_12_CORAL_JAA_21_PW,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_21_TOTNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_21_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_21_ADJNSAF,X2018_MARCH_12_CORAL_JAA_22_ID,X2018_MARCH_12_CORAL_JAA_22_PW,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_22_TOTNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_22_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_22_ADJNSAF
lcl|c242373_g3_i2|m.29725,260,1,lcl c242373_g3_i2 g.29725  ORF lcl c242373_g3_i2 g.29725 lcl c242373_g3_i2 m.29725 type:complete len:260 (+) lcl c242373_g3_i2:472-1251(+),58,1007-a,1,1,1,0.999,1,0.999,32,32,356,356,473-a,1,5,5,7,90.9916,7,98.4642,7,98.2286,485-a,1,6,6,7,70.2217,7,75.8562,7,76.1802,467-a,1,7,7,7,82.0454,7,92.8657,7,91.4279,376-a,1,7,7,8,101.963,8,113.1096,8,113.1223,424-a,1,5,5,6,77.6929,6,84.8431,6,85.1225,400-a,1,5,5,7,78.9124,7,87.1772,7,87.2841,486-a,1,9,9,11,103.8128,11,111.6692,11,112.2597,529-a,1,9,9,11,111.247,11,121.7892,11,122.4228,472-a,1,9,9,11,120.4553,11,139.5459,11,136.2668,383-a,1,3,3,5,65.6482,5,72.7385,5,72.6047,444-a,1,7,7,7,73.8321,7,83.9447,7,81.5958,424-a,1,8,8,10,120.2951,10,130.671,10,135.2344,413-a,1,8,8,9,111.8965,9,122.8794,9,124.8691,489-a,1,11,11,13,132.0757,13,144.4318,13,143.2915,429-a,1,5,5,6,69.0534,6,75.7248,6,76.7598,521-a,1,11,11,13,136.3193,13,147.575,13,148.954,464-a,1,8,8,9,98.162,9,106.8458,9,108.4939,430-a,1,8,8,10,110.6104,10,120.7865,10,122.13,302-a,1,5,5,5,89.548,5,96.5641,5,97.9733,450-a,1,8,8,10,114.0127,10,123.116,10,125.0735
lcl|c242381_g1_i1|m.29746,572,1,lcl c242381_g1_i1 g.29746  ORF lcl c242381_g1_i1 g.29746 lcl c242381_g1_i1 m.29746 type:complete len:572 (+) lcl c242381_g1_i1:174-1889(+),13,1008-a,1,1,1,0.999,1,0.999,3,3,15,15,475-a,1,2,2,2,11.8171,2,12.7876,2,12.757,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1970-a,0,1,1,1,5.1242,1,5.6609,1,5.6678,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1075-a,0.5403,1,1,1,5.468,1,5.9396,1,6.147,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1088-a,0.4789,1,1,1,5.0277,1,5.4903,1,5.5514,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242419_g1_i1|m.29781,342,1,lcl c242419_g1_i1 g.29781  ORF lcl c242419_g1_i1 g.29781 lcl c242419_g1_i1 m.29781 type:complete len:342 (+) lcl c242419_g1_i1:1550-2575(+),23,1009-a,1,1,1,0.999,1,0.999,10,10,40,40,751-a,0.9997,1,1,1,9.8821,1,10.6937,1,10.6681,963-a,0.9877,1,1,1,7.6264,1,8.2383,1,8.2735,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1133-a,0.9795,1,1,1,7.6885,1,8.4171,1,8.4609,null,0,0,0,0,0,0,0,0,0,941-a,0.9505,1,1,1,9.9816,1,11.0597,1,11.0393,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,938-a,0.9882,1,1,1,7.7237,1,8.4463,1,8.3796,430-a,1,2,2,2,17.4989,2,19.1895,2,19.4518,522-a,1,2,2,2,15.9438,2,17.2602,2,17.4215,1042-a,0.9772,1,1,1,8.2918,1,9.0253,1,9.1645,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c211615_g1_i2|m.2471,102,1,lcl c211615_g1_i2 g.2471  ORF lcl c211615_g1_i2 g.2471 lcl c211615_g1_i2 m.2471 type:3prime_partial len:103 (+) lcl c211615_g1_i2:1023-1328(+),57,101-a,1,1,1,0.999,1,0.999,17,17,275,275,41-a,1,5,5,5,165.671,5,179.2766,5,178.8476,46-a,1,6,6,6,153.4255,6,165.7362,6,166.4442,39-a,1,7,7,9,268.8883,9,304.3497,9,299.6377,28-a,1,3,3,4,129.9528,4,144.1593,4,144.1755,36-a,1,3,3,4,132.0271,4,144.1779,4,144.6526,27-a,1,5,5,6,172.4136,6,190.4712,6,190.7048,45-a,1,5,5,9,216.5081,9,232.893,9,234.1245,49-a,1,5,5,7,180.4541,7,197.5546,7,198.5825,43-a,1,3,3,6,167.4779,6,194.021,6,189.4618,33-a,1,5,5,6,200.8061,6,222.4942,6,222.0851,39-a,1,5,5,6,161.3137,6,183.4085,6,178.2764,40-a,1,5,5,5,153.3172,5,166.5415,5,172.3576,34-a,1,5,5,7,221.8428,7,243.6172,7,247.5619,42-a,1,3,3,3,77.6916,3,84.9599,3,84.2891,36-a,1,7,7,9,264.0278,9,289.536,9,293.4935,43-a,1,5,5,6,160.3756,6,173.6176,6,175.24,43-a,1,7,7,10,278.0186,10,302.6134,10,307.2812,44-a,1,3,3,4,112.7792,4,123.1548,4,124.5247,26-a,1,3,3,3,136.9557,3,147.6863,3,149.8416,40-a,1,5,5,6,174.3723,6,188.2951,6,191.2889
lcl|c242527_g2_i1|m.29909,272,1,lcl c242527_g2_i1 g.29909  ORF lcl c242527_g2_i1 g.29909 lcl c242527_g2_i1 m.29909 type:complete len:272 (+) lcl c242527_g2_i1:74-889(+),58,1010-a,1,1,1,0.999,1,0.999,23,23,374,374,476-a,1,6,6,7,86.9773,7,94.1202,7,93.895,486-a,1,6,6,9,86.3018,9,93.2266,9,93.6249,469-a,1,7,7,8,89.6294,8,101.4499,8,99.8792,377-a,1,3,3,5,60.9154,5,67.5747,5,67.5823,426-a,1,6,6,8,99.0204,8,108.1334,8,108.4895,401-a,1,8,8,10,107.7585,10,119.0445,10,119.1905,487-a,1,6,6,8,72.1694,8,77.631,8,78.0415,530-a,1,7,7,7,67.6703,7,74.083,7,74.4684,473-a,1,5,5,5,52.3368,5,60.6316,5,59.2068,384-a,1,6,6,7,87.8527,7,97.3412,7,97.1622,445-a,1,6,6,9,90.739,9,103.1673,9,100.2805,425-a,1,4,4,5,57.494,5,62.453,5,64.6341,415-a,1,5,5,7,83.1911,7,91.3565,7,92.8357,490-a,1,5,5,5,48.5572,5,53.0999,5,52.6807,431-a,1,5,5,5,55.0058,5,60.32,5,61.1445,523-a,1,5,5,6,60.1409,6,65.1066,6,65.715,465-a,1,4,4,4,41.7028,4,45.392,4,46.0922,431-a,1,5,5,5,52.8653,5,57.7288,5,58.371,303-a,1,6,6,6,102.7168,6,110.7648,6,112.3812,451-a,1,4,4,4,43.5931,4,47.0738,4,47.8222
lcl|c242541_g2_i5|m.29922,118,1,lcl c242541_g2_i5 g.29922  ORF lcl c242541_g2_i5 g.29922 lcl c242541_g2_i5 m.29922 type:complete len:118 (+) lcl c242541_g2_i5:21-374(+),32,1012-a,1,1,1,0.999,1,0.999,3,3,39,39,1026-a,0.9675,1,1,2,57.2829,2,61.9872,2,61.8388,1275-a,0.2631,1,1,1,22.1037,1,23.8772,1,23.9793,1015-a,0.9698,1,1,2,51.6509,2,58.4627,2,57.5575,null,0,0,0,0,0,0,0,0,0,954-a,0.9722,1,1,1,28.5313,1,31.1571,1,31.2597,877-a,0.9758,1,1,1,24.8392,1,27.4408,1,27.4744,827-a,0.9995,2,2,2,41.5891,2,44.7365,2,44.9731,null,0,0,0,0,0,0,0,0,0,1123-a,0.942,1,1,1,24.1282,1,27.9522,1,27.2953,2004-a,0,1,1,1,28.9297,1,32.0542,1,31.9953,446-a,1,2,2,2,46.4802,2,52.8465,2,51.3678,null,0,0,0,0,0,0,0,0,0,990-a,0.9421,1,1,1,27.3946,1,30.0835,1,30.5706,null,0,0,0,0,0,0,0,0,0,963-a,0.9738,1,1,2,50.7172,2,55.6171,2,56.3773,1161-a,0.9656,1,1,1,23.105,1,25.0127,1,25.2464,1063-a,0.9688,1,1,1,24.0321,1,26.1581,1,26.5616,432-a,1,2,2,2,48.7436,2,53.2279,2,53.82,715-a,0.9706,1,1,1,39.4618,1,42.5537,1,43.1747,null,0,0,0,0,0,0,0,0,0
lcl|c242581_g1_i1|m.29984,583,1,lcl c242581_g1_i1 g.29984  ORF lcl c242581_g1_i1 g.29984 lcl c242581_g1_i1 m.29984 type:complete len:583 (+) lcl c242581_g1_i1:60-1808(+),4,1013-a,0.9882,1,1,0.999,1,0.999,4,4,4,4,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,939-a,0.9882,1,1,1,4.5309,1,4.9548,1,4.9157,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242644_g1_i1|m.30082,509,1,lcl c242644_g1_i1 g.30082  ORF lcl c242644_g1_i1 g.30082 lcl c242644_g1_i1 m.30082 type:complete len:509 (+) lcl c242644_g1_i1:38-1564(+),9,1014-a,1,1,1,0.999,1,0.999,7,7,11,11,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1095-a,0.4026,1,1,1,5.7584,1,6.3615,1,6.3693,1099-a,0.9588,1,1,1,4.8207,1,5.1856,1,5.213,531-a,1,3,3,3,15.4979,3,16.9665,3,17.0548,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,932-a,0.9656,1,1,1,5.65,1,6.1698,1,6.2385,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242743_g1_i1|m.30188,968,1,lcl c242743_g1_i1 g.30188  ORF lcl c242743_g1_i1 g.30188 lcl c242743_g1_i1 m.30188 type:complete len:968 (+) lcl c242743_g1_i1:99-3002(+),58,1015-a,1,1,1,0.999,1,0.999,469,469,14189,14189,477-a,1,80,80,178,621.4717,178,672.5094,178,670.9001,487-a,1,166,166,285,767.92,285,829.537,285,833.0809,470-a,1,90,90,143,450.1842,143,509.5552,143,501.6662,378-a,1,143,143,280,958.5364,280,1063.3235,280,1063.4435,428-a,1,120,120,226,786.0252,226,858.3649,226,861.1913,403-a,1,170,170,291,881.1261,291,973.41,291,974.6039,488-a,1,171,171,338,856.7874,338,921.6275,338,926.5008,532-a,1,115,115,230,624.7718,230,683.9774,230,687.5361,474-a,1,149,149,330,970.6107,330,1124.4398,330,1098.0174,386-a,1,141,141,251,885.1649,251,980.7672,251,978.964,447-a,1,195,195,387,1096.3668,387,1246.5338,387,1211.6537,426-a,1,139,139,281,907.9294,281,986.242,281,1020.6844,416-a,1,169,169,364,1215.552,364,1334.8612,364,1356.4755,492-a,1,142,142,268,731.328,268,799.7463,268,793.4322,432-a,1,144,144,256,791.356,256,867.8103,256,879.6719,525-a,1,83,83,128,360.5138,128,390.2809,128,393.928,466-a,1,124,124,233,682.5817,233,742.9659,233,754.426,433-a,1,151,151,273,811.0669,273,885.6843,273,895.5362,304-a,1,110,110,224,1077.536,224,1161.9619,224,1178.9188,452-a,1,134,134,271,829.8898,271,896.1524,271,910.4006
lcl|c242755_g1_i3|m.30192,543,1,lcl c242755_g1_i3 g.30192  ORF lcl c242755_g1_i3 g.30192 lcl c242755_g1_i3 m.30192 type:complete len:543 (+) lcl c242755_g1_i3:195-1823(+),33,1016-a,1,1,1,0.999,1,0.999,5,5,49,49,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,904-a,0.989,1,1,1,5.6122,1,6.3523,1,6.2539,782-a,0.9861,1,1,1,6.1028,1,6.7699,1,6.7707,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1065-a,0.9886,1,1,2,9.685,2,10.6028,2,10.6579,940-a,0.9892,1,1,1,5.2433,1,6.0743,1,5.9316,782-a,0.9913,1,1,1,6.2867,1,6.9657,1,6.9529,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,826-a,0.9897,1,1,1,5.9532,1,6.5375,1,6.6433,null,0,0,0,0,0,0,0,0,0,1094-a,0.7072,1,1,1,5.5107,1,6.0431,1,6.1257,1022-a,0.9899,1,1,1,5.021,1,5.4355,1,5.4863,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242793_g1_i1|m.30226,636,1,lcl c242793_g1_i1 g.30226  ORF lcl c242793_g1_i1 g.30226 lcl c242793_g1_i1 m.30226 type:complete len:636 (+) lcl c242793_g1_i1:367-2274(+),17,1017-a,1,1,1,0.999,1,0.999,9,9,27,27,null,0,0,0,0,0,0,0,0,0,488-a,1,2,2,2,8.202,2,8.8601,2,8.898,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,654-a,0.9996,2,2,2,9.2171,2,10.1824,2,10.1949,489-a,1,4,4,4,15.4324,4,16.6003,4,16.6881,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,718-a,0.9999,2,2,2,8.9176,2,9.7065,2,9.8562,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
