PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_ID,X2018_MARCH_12_CORAL_JAA_04_PW,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_04_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_04_TOTNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_04_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_04_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_04_ADJNSAF,X2018_MARCH_12_CORAL_JAA_05_ID,X2018_MARCH_12_CORAL_JAA_05_PW,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_05_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_05_TOTNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_05_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_05_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_05_ADJNSAF,X2018_MARCH_12_CORAL_JAA_06_ID,X2018_MARCH_12_CORAL_JAA_06_PW,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_06_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_06_TOTNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_06_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_06_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_06_ADJNSAF,X2018_MARCH_12_CORAL_JAA_07_ID,X2018_MARCH_12_CORAL_JAA_07_PW,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_07_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_07_TOTNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_07_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_07_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_07_ADJNSAF,X2018_MARCH_12_CORAL_JAA_12_ID,X2018_MARCH_12_CORAL_JAA_12_PW,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_12_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_12_TOTNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_12_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_12_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_12_ADJNSAF,X2018_MARCH_12_CORAL_JAA_13_ID,X2018_MARCH_12_CORAL_JAA_13_PW,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_13_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_13_TOTNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_13_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_13_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_13_ADJNSAF,X2018_MARCH_12_CORAL_JAA_14_ID,X2018_MARCH_12_CORAL_JAA_14_PW,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_14_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_14_TOTNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_14_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_14_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_14_ADJNSAF,X2018_MARCH_12_CORAL_JAA_20_ID,X2018_MARCH_12_CORAL_JAA_20_PW,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_20_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_20_TOTNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_20_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_20_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_20_ADJNSAF,X2018_MARCH_12_CORAL_JAA_21_ID,X2018_MARCH_12_CORAL_JAA_21_PW,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_21_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_21_TOTNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_21_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_21_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_21_ADJNSAF,X2018_MARCH_12_CORAL_JAA_22_ID,X2018_MARCH_12_CORAL_JAA_22_PW,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_22_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_22_TOTNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_22_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_22_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_22_ADJNSAF,X2018_MARCH_12_CORAL_JAA_23_ID,X2018_MARCH_12_CORAL_JAA_23_PW,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_23_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_23_TOTNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_23_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_23_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_23_ADJNSAF,X2018_MARCH_12_CORAL_JAA_25_ID,X2018_MARCH_12_CORAL_JAA_25_PW,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_25_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_25_TOTNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_25_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_25_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_25_ADJNSAF,X2018_MARCH_12_CORAL_JAA_27_ID,X2018_MARCH_12_CORAL_JAA_27_PW,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_27_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_27_TOTNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_27_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_27_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_27_ADJNSAF,X2018_MARCH_12_CORAL_JAA_29_ID,X2018_MARCH_12_CORAL_JAA_29_PW,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_29_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_29_TOTNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_29_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_29_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_29_ADJNSAF,X2018_MARCH_22_JPG_CORAL_08_ID,X2018_MARCH_22_JPG_CORAL_08_PW,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_08_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_08_TOTNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_08_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_08_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_08_ADJNSAF,X2018_MARCH_22_JPG_CORAL_10_ID,X2018_MARCH_22_JPG_CORAL_10_PW,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_10_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_10_TOTNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_10_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_10_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_10_ADJNSAF,X2018_MARCH_22_JPG_CORAL_14_ID,X2018_MARCH_22_JPG_CORAL_14_PW,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_14_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_14_TOTNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_14_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_14_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_14_ADJNSAF,X2018_MARCH_22_JPG_CORAL_15_ID,X2018_MARCH_22_JPG_CORAL_15_PW,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_15_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_15_TOTNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_15_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_15_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_15_ADJNSAF,X2018_MARCH_22_JPG_CORAL_16_ID,X2018_MARCH_22_JPG_CORAL_16_PW,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_16_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_16_TOTNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_16_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_16_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_16_ADJNSAF,X2018_MARCH_22_JPG_CORAL_18_ID,X2018_MARCH_22_JPG_CORAL_18_PW,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_18_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_18_TOTNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_18_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_18_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_18_ADJNSAF
lcl|c242373_g3_i2|m.29725,260,1,lcl c242373_g3_i2 g.29725  ORF lcl c242373_g3_i2 g.29725 lcl c242373_g3_i2 m.29725 type:complete len:260 (+) lcl c242373_g3_i2:472-1251(+),58,1007-a,1,1,1,0.999,1,0.999,32,32,356,356,467-a,1,7,7,7,82.0454,7,92.8657,7,91.4279,376-a,1,7,7,8,101.963,8,113.1096,8,113.1223,424-a,1,5,5,6,77.6929,6,84.8431,6,85.1225,400-a,1,5,5,7,78.9124,7,87.1772,7,87.2841,444-a,1,7,7,7,73.8321,7,83.9447,7,81.5958,424-a,1,8,8,10,120.2951,10,130.671,10,135.2344,413-a,1,8,8,9,111.8965,9,122.8794,9,124.8691,430-a,1,8,8,10,110.6104,10,120.7865,10,122.13,302-a,1,5,5,5,89.548,5,96.5641,5,97.9733,450-a,1,8,8,10,114.0127,10,123.116,10,125.0735,363-a,1,5,5,6,81.7211,6,89.7756,6,92.3566,348-a,1,11,11,11,137.1526,11,150.1537,11,153.4854,319-a,1,3,3,3,40.3231,3,44.6566,3,46.6141,337-a,1,5,5,7,91.7655,7,101.3003,7,103.807,342-a,1,8,8,9,124.8022,9,136.9602,9,139.0672,301-a,1,5,5,5,71.9206,5,78.7877,5,80.0734,301-a,1,4,4,4,63.3795,4,74.5178,4,72.6089,450-a,0.9999,2,2,2,32.9241,2,39.5616,2,38.3233,365-a,1,3,3,4,59.6062,4,70.8817,4,69.0062,306-a,1,3,3,3,47.7747,3,52.5583,3,54.5522
lcl|c242381_g1_i1|m.29746,572,1,lcl c242381_g1_i1 g.29746  ORF lcl c242381_g1_i1 g.29746 lcl c242381_g1_i1 m.29746 type:complete len:572 (+) lcl c242381_g1_i1:174-1889(+),13,1008-a,1,1,1,0.999,1,0.999,3,3,15,15,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1970-a,0,1,1,1,5.1242,1,5.6609,1,5.6678,null,0,0,0,0,0,0,0,0,0,1075-a,0.5403,1,1,1,5.468,1,5.9396,1,6.147,null,0,0,0,0,0,0,0,0,0,1088-a,0.4789,1,1,1,5.0277,1,5.4903,1,5.5514,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,682-a,0.99,1,1,1,5.6675,1,6.2047,1,6.3424,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,999-a,0.2637,1,1,1,6.3031,1,6.9172,1,7.0236,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,909-a,0.8422,1,1,1,6.7734,1,8.0547,1,7.8416,875-a,0.5767,1,1,1,7.2386,1,7.9634,1,8.2655
lcl|c242419_g1_i1|m.29781,342,1,lcl c242419_g1_i1 g.29781  ORF lcl c242419_g1_i1 g.29781 lcl c242419_g1_i1 m.29781 type:complete len:342 (+) lcl c242419_g1_i1:1550-2575(+),23,1009-a,1,1,1,0.999,1,0.999,10,10,40,40,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,991-a,0.2844,1,1,1,9.4789,1,10.3774,1,10.6077,null,0,0,0,0,0,0,0,0,0,572-a,0.9996,3,3,3,29.8985,3,33.0051,3,33.8218,null,0,0,0,0,0,0,0,0,0,949-a,0.454,1,1,1,10.9353,1,11.9794,1,12.1749,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c211615_g1_i2|m.2471,102,1,lcl c211615_g1_i2 g.2471  ORF lcl c211615_g1_i2 g.2471 lcl c211615_g1_i2 m.2471 type:3prime_partial len:103 (+) lcl c211615_g1_i2:1023-1328(+),57,101-a,1,1,1,0.999,1,0.999,17,17,275,275,39-a,1,7,7,9,268.8883,9,304.3497,9,299.6377,28-a,1,3,3,4,129.9528,4,144.1593,4,144.1755,36-a,1,3,3,4,132.0271,4,144.1779,4,144.6526,27-a,1,5,5,6,172.4136,6,190.4712,6,190.7048,39-a,1,5,5,6,161.3137,6,183.4085,6,178.2764,40-a,1,5,5,5,153.3172,5,166.5415,5,172.3576,34-a,1,5,5,7,221.8428,7,243.6172,7,247.5619,44-a,1,3,3,4,112.7792,4,123.1548,4,124.5247,26-a,1,3,3,3,136.9557,3,147.6863,3,149.8416,40-a,1,5,5,6,174.3723,6,188.2951,6,191.2889,36-a,1,3,3,3,104.1544,3,114.4198,3,117.7094,31-a,1,4,4,4,127.1289,4,139.1799,4,142.2681,27-a,1,4,4,4,137.046,4,151.7741,4,158.427,31-a,1,5,5,5,167.08,5,184.4404,5,189.0044,27-a,1,4,4,4,141.3881,4,155.1618,4,157.5489,28-a,1,4,4,4,146.6616,4,160.6652,4,163.287,25-a,1,3,3,3,121.1668,3,142.4605,3,138.8111,24-a,1,2,2,2,83.9241,2,100.8433,2,97.6867,32-a,1,4,4,5,189.9219,5,225.8486,5,219.8726,26-a,1,3,3,3,121.7787,3,133.9721,3,139.0547
lcl|c242527_g2_i1|m.29909,272,1,lcl c242527_g2_i1 g.29909  ORF lcl c242527_g2_i1 g.29909 lcl c242527_g2_i1 m.29909 type:complete len:272 (+) lcl c242527_g2_i1:74-889(+),58,1010-a,1,1,1,0.999,1,0.999,23,23,374,374,469-a,1,7,7,8,89.6294,8,101.4499,8,99.8792,377-a,1,3,3,5,60.9154,5,67.5747,5,67.5823,426-a,1,6,6,8,99.0204,8,108.1334,8,108.4895,401-a,1,8,8,10,107.7585,10,119.0445,10,119.1905,445-a,1,6,6,9,90.739,9,103.1673,9,100.2805,425-a,1,4,4,5,57.494,5,62.453,5,64.6341,415-a,1,5,5,7,83.1911,7,91.3565,7,92.8357,431-a,1,5,5,5,52.8653,5,57.7288,5,58.371,303-a,1,6,6,6,102.7168,6,110.7648,6,112.3812,451-a,1,4,4,4,43.5931,4,47.0738,4,47.8222,364-a,1,6,6,7,91.1351,7,100.1174,7,102.9957,349-a,1,6,6,10,119.1834,10,130.4812,10,133.3764,320-a,1,5,5,6,77.0884,6,85.3729,6,89.1152,338-a,1,3,3,6,75.186,6,82.9982,6,85.052,343-a,1,8,8,9,119.2962,9,130.9178,9,132.9319,302-a,1,3,3,4,54.9981,4,60.2494,4,61.2326,302-a,1,7,7,7,106.0209,7,124.6529,7,121.4597,277-a,1,4,4,4,62.9431,4,75.6325,4,73.2651,366-a,1,6,6,7,99.709,7,118.5705,7,115.4331,307-a,1,4,4,5,76.1117,5,83.7326,5,86.9092
lcl|c242541_g2_i5|m.29922,118,1,lcl c242541_g2_i5 g.29922  ORF lcl c242541_g2_i5 g.29922 lcl c242541_g2_i5 m.29922 type:complete len:118 (+) lcl c242541_g2_i5:21-374(+),32,1012-a,1,1,1,0.999,1,0.999,3,3,39,39,1015-a,0.9698,1,1,2,51.6509,2,58.4627,2,57.5575,null,0,0,0,0,0,0,0,0,0,954-a,0.9722,1,1,1,28.5313,1,31.1571,1,31.2597,877-a,0.9758,1,1,1,24.8392,1,27.4408,1,27.4744,446-a,1,2,2,2,46.4802,2,52.8465,2,51.3678,null,0,0,0,0,0,0,0,0,0,990-a,0.9421,1,1,1,27.3946,1,30.0835,1,30.5706,432-a,1,2,2,2,48.7436,2,53.2279,2,53.82,715-a,0.9706,1,1,1,39.4618,1,42.5537,1,43.1747,null,0,0,0,0,0,0,0,0,0,849-a,0.9618,1,1,1,30.0106,1,32.9684,1,33.9163,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,735-a,0.979,1,1,1,31.6938,1,34.72,1,35.2866,880-a,0.6318,1,1,1,34.9125,1,41.0479,1,39.9964,null,0,0,0,0,0,0,0,0,0,813-a,0.9764,1,1,1,32.834,1,39.045,1,38.0119,null,0,0,0,0,0,0,0,0,0
lcl|c242581_g1_i1|m.29984,583,1,lcl c242581_g1_i1 g.29984  ORF lcl c242581_g1_i1 g.29984 lcl c242581_g1_i1 m.29984 type:complete len:583 (+) lcl c242581_g1_i1:60-1808(+),4,1013-a,0.9882,1,1,0.999,1,0.999,4,4,4,4,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,813-a,0.918,1,1,1,6.4149,1,7.0274,1,7.1421,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242644_g1_i1|m.30082,509,1,lcl c242644_g1_i1 g.30082  ORF lcl c242644_g1_i1 g.30082 lcl c242644_g1_i1 m.30082 type:complete len:509 (+) lcl c242644_g1_i1:38-1564(+),9,1014-a,1,1,1,0.999,1,0.999,7,7,11,11,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1095-a,0.4026,1,1,1,5.7584,1,6.3615,1,6.3693,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,932-a,0.9656,1,1,1,5.65,1,6.1698,1,6.2385,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,835-a,0.8845,1,1,1,6.6963,1,7.3921,1,7.575,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242743_g1_i1|m.30188,968,1,lcl c242743_g1_i1 g.30188  ORF lcl c242743_g1_i1 g.30188 lcl c242743_g1_i1 m.30188 type:complete len:968 (+) lcl c242743_g1_i1:99-3002(+),58,1015-a,1,1,1,0.999,1,0.999,469,469,14189,14189,470-a,1,90,90,143,450.1842,143,509.5552,143,501.6662,378-a,1,143,143,280,958.5364,280,1063.3235,280,1063.4435,428-a,1,120,120,226,786.0252,226,858.3649,226,861.1913,403-a,1,170,170,291,881.1261,291,973.41,291,974.6039,447-a,1,195,195,387,1096.3668,387,1246.5338,387,1211.6537,426-a,1,139,139,281,907.9294,281,986.242,281,1020.6844,416-a,1,169,169,364,1215.552,364,1334.8612,364,1356.4755,433-a,1,151,151,273,811.0669,273,885.6843,273,895.5362,304-a,1,110,110,224,1077.536,224,1161.9619,224,1178.9188,452-a,1,134,134,271,829.8898,271,896.1524,271,910.4006,366-a,1,120,120,219,801.1709,219,880.1344,219,905.4384,350-a,1,177,177,293,981.2436,293,1074.2589,293,1098.0954,321-a,1,85,85,134,483.7666,134,535.7562,134,559.2406,340-a,1,167,166,309,1088.0222,308,1197.1859,309,1230.7937,345-a,1,179,179,274,1020.5359,274,1119.9544,274,1137.1843,304-a,1,137,137,208,803.6084,208,880.3391,208,894.7049,304-a,1,138,138,249,1059.7086,249,1245.9404,249,1214.0238,279-a,1,148,148,278,1229.2103,278,1477.0211,278,1430.7879,367-a,1,194,194,424,1697.0539,424,2018.0786,424,1964.6799,308-a,1,145,145,265,1133.4982,265,1246.9925,265,1294.3005
lcl|c242755_g1_i3|m.30192,543,1,lcl c242755_g1_i3 g.30192  ORF lcl c242755_g1_i3 g.30192 lcl c242755_g1_i3 m.30192 type:complete len:543 (+) lcl c242755_g1_i3:195-1823(+),33,1016-a,1,1,1,0.999,1,0.999,5,5,49,49,904-a,0.989,1,1,1,5.6122,1,6.3523,1,6.2539,782-a,0.9861,1,1,1,6.1028,1,6.7699,1,6.7707,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,826-a,0.9897,1,1,1,5.9532,1,6.5375,1,6.6433,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1869-a,0,1,1,1,6.5216,1,7.1644,1,7.3704,683-a,0.99,1,1,1,5.9701,1,6.5361,1,6.6811,322-a,1,2,2,2,12.8717,2,14.255,2,14.8799,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,655-a,0.9903,1,1,1,6.8874,1,7.5451,1,7.6682,488-a,0.9999,2,2,2,15.1737,2,17.8404,2,17.3833,null,0,0,0,0,0,0,0,0,0,938-a,0.7427,1,1,1,7.1352,1,8.4849,1,8.2604,615-a,0.9915,1,1,1,7.6252,1,8.3887,1,8.7069
lcl|c242793_g1_i1|m.30226,636,1,lcl c242793_g1_i1 g.30226  ORF lcl c242793_g1_i1 g.30226 lcl c242793_g1_i1 m.30226 type:complete len:636 (+) lcl c242793_g1_i1:367-2274(+),17,1017-a,1,1,1,0.999,1,0.999,9,9,27,27,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,654-a,0.9996,2,2,2,9.2171,2,10.1824,2,10.1949,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,685-a,0.9908,1,1,1,5.6689,1,6.2211,1,6.3168,305-a,1,2,2,2,11.7606,2,12.8835,2,13.0938,null,0,0,0,0,0,0,0,0,0,825-a,0.6259,1,1,1,6.7298,1,8.0865,1,7.8334,null,0,0,0,0,0,0,0,0,0,754-a,0.9557,1,1,1,6.5102,1,7.162,1,7.4337
