PROTID,PROTLEN,ISFWD,DEFLINE,NUMXML,ALL_ID,MAXPW,ALL_PW,ALL_LOCALPW,MAXINIPROB,WT_MAXINIPROB,MAXINIPROBUNIQ,ALL_NUMPEPSTOT,ALL_NUMPEPSUNIQ,ALL_NUMSPECSTOT,ALL_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_ID,X2018_MARCH_12_CORAL_JAA_01_PW,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_01_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_01_TOTNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_01_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_01_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_01_ADJNSAF,X2018_MARCH_12_CORAL_JAA_03_ID,X2018_MARCH_12_CORAL_JAA_03_PW,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_03_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_03_TOTNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_03_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_03_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_03_ADJNSAF,X2018_MARCH_12_CORAL_JAA_08_ID,X2018_MARCH_12_CORAL_JAA_08_PW,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_08_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_08_TOTNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_08_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_08_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_08_ADJNSAF,X2018_MARCH_12_CORAL_JAA_09_ID,X2018_MARCH_12_CORAL_JAA_09_PW,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_09_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_09_TOTNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_09_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_09_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_09_ADJNSAF,X2018_MARCH_12_CORAL_JAA_10_ID,X2018_MARCH_12_CORAL_JAA_10_PW,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_10_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_10_TOTNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_10_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_10_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_10_ADJNSAF,X2018_MARCH_12_CORAL_JAA_11_ID,X2018_MARCH_12_CORAL_JAA_11_PW,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_11_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_11_TOTNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_11_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_11_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_11_ADJNSAF,X2018_MARCH_12_CORAL_JAA_15_ID,X2018_MARCH_12_CORAL_JAA_15_PW,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_15_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_15_TOTNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_15_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_15_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_15_ADJNSAF,X2018_MARCH_12_CORAL_JAA_16_ID,X2018_MARCH_12_CORAL_JAA_16_PW,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_16_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_16_TOTNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_16_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_16_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_16_ADJNSAF,X2018_MARCH_12_CORAL_JAA_17_ID,X2018_MARCH_12_CORAL_JAA_17_PW,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_17_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_17_TOTNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_17_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_17_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_17_ADJNSAF,X2018_MARCH_12_CORAL_JAA_19_ID,X2018_MARCH_12_CORAL_JAA_19_PW,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_19_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_19_TOTNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_19_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_19_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_19_ADJNSAF,X2018_MARCH_12_CORAL_JAA_24_ID,X2018_MARCH_12_CORAL_JAA_24_PW,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_24_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_24_TOTNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_24_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_24_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_24_ADJNSAF,X2018_MARCH_12_CORAL_JAA_26_ID,X2018_MARCH_12_CORAL_JAA_26_PW,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_26_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_26_TOTNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_26_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_26_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_26_ADJNSAF,X2018_MARCH_12_CORAL_JAA_30_ID,X2018_MARCH_12_CORAL_JAA_30_PW,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_30_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_30_TOTNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_30_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_30_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_30_ADJNSAF,X2018_MARCH_12_CORAL_JAA_31_ID,X2018_MARCH_12_CORAL_JAA_31_PW,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSTOT,X2018_MARCH_12_CORAL_JAA_31_NUMPEPSUNIQ,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSTOT,X2018_MARCH_12_CORAL_JAA_31_TOTNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSUNIQ,X2018_MARCH_12_CORAL_JAA_31_UNIQNSAF,X2018_MARCH_12_CORAL_JAA_31_NUMSPECSADJ,X2018_MARCH_12_CORAL_JAA_31_ADJNSAF,X2018_MARCH_22_JPG_CORAL_05_ID,X2018_MARCH_22_JPG_CORAL_05_PW,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_05_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_05_TOTNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_05_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_05_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_05_ADJNSAF,X2018_MARCH_22_JPG_CORAL_06_ID,X2018_MARCH_22_JPG_CORAL_06_PW,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_06_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_06_TOTNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_06_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_06_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_06_ADJNSAF,X2018_MARCH_22_JPG_CORAL_07_ID,X2018_MARCH_22_JPG_CORAL_07_PW,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_07_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_07_TOTNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_07_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_07_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_07_ADJNSAF,X2018_MARCH_22_JPG_CORAL_09_ID,X2018_MARCH_22_JPG_CORAL_09_PW,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_09_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_09_TOTNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_09_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_09_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_09_ADJNSAF,X2018_MARCH_22_JPG_CORAL_17_ID,X2018_MARCH_22_JPG_CORAL_17_PW,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_17_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_17_TOTNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_17_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_17_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_17_ADJNSAF,X2018_MARCH_22_JPG_CORAL_19_ID,X2018_MARCH_22_JPG_CORAL_19_PW,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSTOT,X2018_MARCH_22_JPG_CORAL_19_NUMPEPSUNIQ,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSTOT,X2018_MARCH_22_JPG_CORAL_19_TOTNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSUNIQ,X2018_MARCH_22_JPG_CORAL_19_UNIQNSAF,X2018_MARCH_22_JPG_CORAL_19_NUMSPECSADJ,X2018_MARCH_22_JPG_CORAL_19_ADJNSAF
lcl|c242373_g3_i2|m.29725,260,1,lcl c242373_g3_i2 g.29725  ORF lcl c242373_g3_i2 g.29725 lcl c242373_g3_i2 m.29725 type:complete len:260 (+) lcl c242373_g3_i2:472-1251(+),58,1007-a,1,1,1,0.999,1,0.999,32,32,356,356,473-a,1,5,5,7,90.9916,7,98.4642,7,98.2286,485-a,1,6,6,7,70.2217,7,75.8562,7,76.1802,486-a,1,9,9,11,103.8128,11,111.6692,11,112.2597,529-a,1,9,9,11,111.247,11,121.7892,11,122.4228,472-a,1,9,9,11,120.4553,11,139.5459,11,136.2668,383-a,1,3,3,5,65.6482,5,72.7385,5,72.6047,489-a,1,11,11,13,132.0757,13,144.4318,13,143.2915,429-a,1,5,5,6,69.0534,6,75.7248,6,76.7598,521-a,1,11,11,13,136.3193,13,147.575,13,148.954,464-a,1,8,8,9,98.162,9,106.8458,9,108.4939,345-a,1,7,7,8,103.0872,8,123.8533,8,119.9573,445-a,1,8,8,10,108.5452,10,119.1753,10,122.1247,338-a,1,4,4,5,61.6273,5,67.2555,5,68.3319,323-a,1,3,3,3,44.289,3,52.4314,3,51.1814,291-a,1,5,5,5,73.9954,5,81.1027,5,85.5317,366-a,1,4,4,5,76.265,5,84.0533,5,85.9065,356-a,1,3,3,3,40.8444,3,45.2202,3,45.7204,341-a,1,2,2,2,29.3037,2,32.4087,2,33.2199,411-a,1,7,7,7,93.281,7,108.1849,7,106.0571,349-a,1,6,6,8,104.8107,8,114.1088,8,116.5483
lcl|c242381_g1_i1|m.29746,572,1,lcl c242381_g1_i1 g.29746  ORF lcl c242381_g1_i1 g.29746 lcl c242381_g1_i1 m.29746 type:complete len:572 (+) lcl c242381_g1_i1:174-1889(+),13,1008-a,1,1,1,0.999,1,0.999,3,3,15,15,475-a,1,2,2,2,11.8171,2,12.7876,2,12.757,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,551-a,0.9995,2,2,2,11.205,2,12.2283,2,12.424,null,0,0,0,0,0,0,0,0,0,1636-a,0,1,1,1,6.7269,1,7.373,1,7.7756,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242419_g1_i1|m.29781,342,1,lcl c242419_g1_i1 g.29781  ORF lcl c242419_g1_i1 g.29781 lcl c242419_g1_i1 m.29781 type:complete len:342 (+) lcl c242419_g1_i1:1550-2575(+),23,1009-a,1,1,1,0.999,1,0.999,10,10,40,40,751-a,0.9997,1,1,1,9.8821,1,10.6937,1,10.6681,963-a,0.9877,1,1,1,7.6264,1,8.2383,1,8.2735,null,0,0,0,0,0,0,0,0,0,1133-a,0.9795,1,1,1,7.6885,1,8.4171,1,8.4609,null,0,0,0,0,0,0,0,0,0,941-a,0.9505,1,1,1,9.9816,1,11.0597,1,11.0393,938-a,0.9882,1,1,1,7.7237,1,8.4463,1,8.3796,430-a,1,2,2,2,17.4989,2,19.1895,2,19.4518,522-a,1,2,2,2,15.9438,2,17.2602,2,17.4215,1042-a,0.9772,1,1,1,8.2918,1,9.0253,1,9.1645,null,0,0,0,0,0,0,0,0,0,667-a,1,4,4,4,33.0079,4,36.2404,4,37.1373,521-a,1,4,4,4,37.4809,4,40.9039,4,41.5586,979-a,0.5081,1,1,1,11.2233,1,13.2867,1,12.97,null,0,0,0,0,0,0,0,0,0,367-a,1,4,4,4,46.3834,4,51.1201,4,52.2472,708-a,0.99,2,2,2,20.7009,2,22.9186,2,23.1722,342-a,1,2,2,2,22.2776,2,24.6382,2,25.2549,412-a,1,2,2,2,20.2615,2,23.4988,2,23.0366,null,0,0,0,0,0,0,0,0,0
lcl|c211615_g1_i2|m.2471,102,1,lcl c211615_g1_i2 g.2471  ORF lcl c211615_g1_i2 g.2471 lcl c211615_g1_i2 m.2471 type:3prime_partial len:103 (+) lcl c211615_g1_i2:1023-1328(+),57,101-a,1,1,1,0.999,1,0.999,17,17,275,275,41-a,1,5,5,5,165.671,5,179.2766,5,178.8476,46-a,1,6,6,6,153.4255,6,165.7362,6,166.4442,45-a,1,5,5,9,216.5081,9,232.893,9,234.1245,49-a,1,5,5,7,180.4541,7,197.5546,7,198.5825,43-a,1,3,3,6,167.4779,6,194.021,6,189.4618,33-a,1,5,5,6,200.8061,6,222.4942,6,222.0851,42-a,1,3,3,3,77.6916,3,84.9599,3,84.2891,36-a,1,7,7,9,264.0278,9,289.536,9,293.4935,43-a,1,5,5,6,160.3756,6,173.6176,6,175.24,43-a,1,7,7,10,278.0186,10,302.6134,10,307.2812,29-a,1,4,4,7,229.925,7,276.2415,7,267.5519,41-a,1,4,4,5,138.3419,5,151.89,5,155.6492,31-a,1,2,2,2,62.8357,2,68.5742,2,69.6717,28-a,1,3,3,3,112.8936,3,133.6487,3,130.4625,28-a,1,3,3,3,113.1694,3,124.0394,3,130.8131,29-a,1,2,2,2,77.7604,2,85.7014,2,87.5909,38-a,1,5,5,5,173.5221,5,192.112,5,194.2372,29-a,1,3,3,3,112.0434,3,123.9158,3,127.0172,35-a,1,7,7,7,237.775,7,275.7654,7,270.3416,29-a,1,6,6,6,200.3734,6,218.1491,6,222.813
lcl|c242527_g2_i1|m.29909,272,1,lcl c242527_g2_i1 g.29909  ORF lcl c242527_g2_i1 g.29909 lcl c242527_g2_i1 m.29909 type:complete len:272 (+) lcl c242527_g2_i1:74-889(+),58,1010-a,1,1,1,0.999,1,0.999,23,23,374,374,476-a,1,6,6,7,86.9773,7,94.1202,7,93.895,486-a,1,6,6,9,86.3018,9,93.2266,9,93.6249,487-a,1,6,6,8,72.1694,8,77.631,8,78.0415,530-a,1,7,7,7,67.6703,7,74.083,7,74.4684,473-a,1,5,5,5,52.3368,5,60.6316,5,59.2068,384-a,1,6,6,7,87.8527,7,97.3412,7,97.1622,490-a,1,5,5,5,48.5572,5,53.0999,5,52.6807,431-a,1,5,5,5,55.0058,5,60.32,5,61.1445,523-a,1,5,5,6,60.1409,6,65.1066,6,65.715,465-a,1,4,4,4,41.7028,4,45.392,4,46.0922,346-a,1,3,3,5,61.587,5,73.9933,5,71.6657,447-a,1,8,8,10,103.7564,10,113.9175,10,116.7369,537-a,0.9999,2,2,3,35.3451,3,38.573,3,39.1904,324-a,1,3,3,5,70.5585,5,83.5304,5,81.5391,292-a,1,5,5,5,70.7309,5,77.5247,5,81.7582,368-a,1,7,7,7,102.0605,7,112.483,7,114.9631,357-a,1,7,7,9,117.1274,9,129.6756,9,131.1101,343-a,1,4,4,5,70.0272,5,77.4474,5,79.3858,414-a,1,7,7,7,89.1656,7,103.412,7,101.3781,350-a,1,4,4,5,62.6167,5,68.1716,5,69.6291
lcl|c242541_g2_i5|m.29922,118,1,lcl c242541_g2_i5 g.29922  ORF lcl c242541_g2_i5 g.29922 lcl c242541_g2_i5 m.29922 type:complete len:118 (+) lcl c242541_g2_i5:21-374(+),32,1012-a,1,1,1,0.999,1,0.999,3,3,39,39,1026-a,0.9675,1,1,2,57.2829,2,61.9872,2,61.8388,1275-a,0.2631,1,1,1,22.1037,1,23.8772,1,23.9793,827-a,0.9995,2,2,2,41.5891,2,44.7365,2,44.9731,null,0,0,0,0,0,0,0,0,0,1123-a,0.942,1,1,1,24.1282,1,27.9522,1,27.2953,2004-a,0,1,1,1,28.9297,1,32.0542,1,31.9953,null,0,0,0,0,0,0,0,0,0,963-a,0.9738,1,1,2,50.7172,2,55.6171,2,56.3773,1161-a,0.9656,1,1,1,23.105,1,25.0127,1,25.2464,1063-a,0.9688,1,1,1,24.0321,1,26.1581,1,26.5616,null,0,0,0,0,0,0,0,0,0,980-a,0.9544,1,1,1,23.9167,1,26.259,1,26.9088,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,818-a,0.8617,1,1,1,32.6081,1,35.7402,1,37.6919,759-a,0.9814,1,1,1,33.6083,1,37.0404,1,37.8571,null,0,0,0,0,0,0,0,0,0,899-a,0.9184,1,1,1,32.2837,1,35.7046,1,36.5982,900-a,0.9894,1,1,1,29.362,1,34.0534,1,33.3836,816-a,0.9686,1,1,2,57.7347,2,62.8565,2,64.2004
lcl|c242581_g1_i1|m.29984,583,1,lcl c242581_g1_i1 g.29984  ORF lcl c242581_g1_i1 g.29984 lcl c242581_g1_i1 m.29984 type:complete len:583 (+) lcl c242581_g1_i1:60-1808(+),4,1013-a,0.9882,1,1,0.999,1,0.999,4,4,4,4,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,939-a,0.9882,1,1,1,4.5309,1,4.9548,1,4.9157,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,825-a,0.9144,1,1,1,6.8024,1,7.497,1,7.6623,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242644_g1_i1|m.30082,509,1,lcl c242644_g1_i1 g.30082  ORF lcl c242644_g1_i1 g.30082 lcl c242644_g1_i1 m.30082 type:complete len:509 (+) lcl c242644_g1_i1:38-1564(+),9,1014-a,1,1,1,0.999,1,0.999,7,7,11,11,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1099-a,0.9588,1,1,1,4.8207,1,5.1856,1,5.213,531-a,1,3,3,3,15.4979,3,16.9665,3,17.0548,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,944-a,0.9755,1,1,1,5.5445,1,6.0875,1,6.2382,1832-a,0,1,1,1,6.2959,1,6.8709,1,6.9809,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1838-a,0,1,1,1,6.9545,1,7.6996,1,7.7848,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0
lcl|c242743_g1_i1|m.30188,968,1,lcl c242743_g1_i1 g.30188  ORF lcl c242743_g1_i1 g.30188 lcl c242743_g1_i1 m.30188 type:complete len:968 (+) lcl c242743_g1_i1:99-3002(+),58,1015-a,1,1,1,0.999,1,0.999,469,469,14189,14189,477-a,1,80,80,178,621.4717,178,672.5094,178,670.9001,487-a,1,166,166,285,767.92,285,829.537,285,833.0809,488-a,1,171,171,338,856.7874,338,921.6275,338,926.5008,532-a,1,115,115,230,624.7718,230,683.9774,230,687.5361,474-a,1,149,149,330,970.6107,330,1124.4398,330,1098.0174,386-a,1,141,141,251,885.1649,251,980.7672,251,978.964,492-a,1,142,142,268,731.328,268,799.7463,268,793.4322,432-a,1,144,144,256,791.356,256,867.8103,256,879.6719,525-a,1,83,83,128,360.5138,128,390.2809,128,393.928,466-a,1,124,124,233,682.5817,233,742.9659,233,754.426,348-a,1,183,183,406,1405.2026,406,1688.2696,406,1635.1623,449-a,1,169,169,313,912.5419,313,1001.9094,313,1026.7056,339-a,1,152,152,259,857.4345,259,935.7405,259,950.7171,325-a,1,121,121,228,904.0815,228,1070.294,228,1044.7783,293-a,1,115,115,184,731.3923,184,801.6434,184,845.4203,369-a,1,35,35,47,192.5534,47,212.2171,47,216.8962,358-a,1,156,156,255,932.5018,255,1032.4034,255,1043.8241,345-a,1,126,126,222,873.6611,222,966.236,222,990.4193,416-a,1,77,77,108,386.5598,108,448.3223,108,439.5046,352-a,1,184,184,306,1076.8,306,1172.3261,306,1197.3896
lcl|c242755_g1_i3|m.30192,543,1,lcl c242755_g1_i3 g.30192  ORF lcl c242755_g1_i3 g.30192 lcl c242755_g1_i3 m.30192 type:complete len:543 (+) lcl c242755_g1_i3:195-1823(+),33,1016-a,1,1,1,0.999,1,0.999,5,5,49,49,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1065-a,0.9886,1,1,2,9.685,2,10.6028,2,10.6579,940-a,0.9892,1,1,1,5.2433,1,6.0743,1,5.9316,782-a,0.9913,1,1,1,6.2867,1,6.9657,1,6.9529,null,0,0,0,0,0,0,0,0,0,1094-a,0.7072,1,1,1,5.5107,1,6.0431,1,6.1257,1022-a,0.9899,1,1,1,5.021,1,5.4355,1,5.4863,null,0,0,0,0,0,0,0,0,0,558-a,0.9998,2,2,2,12.3401,2,14.8259,2,14.3595,1170-a,0.3423,1,1,1,5.1974,1,5.7064,1,5.8476,340-a,1,4,4,4,23.6068,4,25.7627,4,26.175,326-a,1,2,2,2,14.1377,2,16.7369,2,16.3378,null,0,0,0,0,0,0,0,0,0,549-a,0.9999,2,2,2,14.6069,2,16.0986,2,16.4535,null,0,0,0,0,0,0,0,0,0,346-a,1,3,3,3,21.0468,3,23.277,3,23.8596,417-a,1,3,3,3,19.1421,3,22.2005,3,21.7639,null,0,0,0,0,0,0,0,0,0
lcl|c242793_g1_i1|m.30226,636,1,lcl c242793_g1_i1 g.30226  ORF lcl c242793_g1_i1 g.30226 lcl c242793_g1_i1 m.30226 type:complete len:636 (+) lcl c242793_g1_i1:367-2274(+),17,1017-a,1,1,1,0.999,1,0.999,9,9,27,27,null,0,0,0,0,0,0,0,0,0,488-a,1,2,2,2,8.202,2,8.8601,2,8.898,489-a,1,4,4,4,15.4324,4,16.6003,4,16.6881,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,718-a,0.9999,2,2,2,8.9176,2,9.7065,2,9.8562,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,null,0,0,0,0,0,0,0,0,0,1554-a,0,1,1,1,6.2355,1,6.8723,1,7.0238,null,0,0,0,0,0,0,0,0,0,806-a,0.9844,1,1,1,5.9897,1,6.6244,1,6.7902,null,0,0,0,0,0,0,0,0,0,353-a,1,2,2,2,10.7118,2,11.6621,2,11.9114
