GO Accession	GO Name	GO Aspect	P-value (1)	P-value (2)	Protein List (1)	Protein List (2)
GO:0015031	protein transport	biological_process	1E0		lcl|c217645_g1_i1|m.5302,lcl|c224534_g1_i4|m.9895,lcl|c225618_g2_i6|m.10783,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:0006641	triglyceride metabolic process	biological_process	1E0		lcl|c229561_g1_i12|m.14408	
GO:0034982	mitochondrial protein processing	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0009185	ribonucleoside diphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607	
GO:0016567	protein ubiquitination	biological_process	1E0		lcl|c235649_g2_i5|m.21175,lcl|c228448_g3_i1|m.13331	
GO:0006644	phospholipid metabolic process	biological_process	1E0		lcl|c239860_g1_i2|m.26443,lcl|c209513_g1_i2|m.1987	
GO:0009188	ribonucleoside diphosphate biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139	
GO:0072521	purine-containing compound metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247,lcl|c229060_g1_i1|m.13927	
GO:0072522	purine-containing compound biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0048856	anatomical structure development	biological_process	1E0		lcl|c238581_g1_i1|m.24692	
GO:0072524	pyridine-containing compound metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0019318	hexose metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c230771_g2_i1|m.15607,lcl|c224672_g1_i1|m.10055,lcl|c223247_g3_i6|m.8971,lcl|c236134_g1_i2|m.21741	
GO:0010256	endomembrane system organization	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0019319	hexose biosynthetic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c224672_g1_i1|m.10055,lcl|c236134_g1_i2|m.21741	
GO:0009199	ribonucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0019321	pentose metabolic process	biological_process	1E0		lcl|c217816_g7_i5|m.5372	
GO:0018193	peptidyl-amino acid modification	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c234080_g1_i1|m.19410,lcl|c217573_g1_i1|m.5252,lcl|c210724_g2_i1|m.2253,lcl|c222929_g2_i3|m.8717,lcl|c241183_g3_i1|m.28296	
GO:0009201	ribonucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0019323	pentose catabolic process	biological_process	1E0		lcl|c217816_g7_i5|m.5372	
GO:0090066	regulation of anatomical structure size	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0043242	negative regulation of protein complex disassembly	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0043243	positive regulation of protein complex disassembly	biological_process	1E0		lcl|c223077_g2_i1|m.8858	
GO:0043244	regulation of protein complex disassembly	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c223077_g2_i1|m.8858	
GO:0009205	purine ribonucleoside triphosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0018198	peptidyl-cysteine modification	biological_process	1E0		lcl|c241183_g3_i1|m.28296	
GO:0048869	cellular developmental process	biological_process	1E0		lcl|c238581_g1_i1|m.24692	
GO:0009206	purine ribonucleoside triphosphate biosynthetic process	biological_process	1E0		lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0043248	proteasome assembly	biological_process	1E0		lcl|c234851_g1_i2|m.20336	
GO:0016197	endosomal transport	biological_process	1E0		lcl|c221860_g1_i4|m.7929	
GO:0032940	secretion by cell	biological_process	1E0		lcl|c239670_g2_i1|m.26141	
GO:1901360	organic cyclic compound metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c242581_g1_i1|m.29984,lcl|c223454_g1_i3|m.9139,lcl|c225316_g3_i2|m.10516,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c224182_g8_i1|m.9652,lcl|c240688_g3_i1|m.27609,lcl|c241183_g3_i1|m.28296,lcl|c220936_g1_i1|m.7247,lcl|c243503_g5_i1|m.31038,lcl|c230032_g6_i1|m.14874,lcl|c226189_g2_i2|m.11277,lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c225931_g4_i1|m.11061,lcl|c231281_g6_i3|m.16097,lcl|c235095_g3_i4|m.20556,lcl|c229060_g1_i1|m.13927	
GO:1901362	organic cyclic compound biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c241183_g3_i1|m.28296,lcl|c229060_g1_i1|m.13927	
GO:0043254	regulation of protein complex assembly	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0018208	peptidyl-proline modification	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c234080_g1_i1|m.19410,lcl|c217573_g1_i1|m.5252,lcl|c222929_g2_i3|m.8717	
GO:0018212	peptidyl-tyrosine modification	biological_process	1E0		lcl|c210724_g2_i1|m.2253	
GO:0009225	nucleotide-sugar metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0032956	regulation of actin cytoskeleton organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0008150	biological_process	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c214556_g2_i3|m.3526,lcl|c238372_g5_i2|m.24429,lcl|c221356_g3_i2|m.7588,lcl|c219556_g4_i5|m.6447,lcl|c239136_g4_i3|m.25338,lcl|c224182_g8_i1|m.9652,lcl|c230110_g2_i2|m.14961,lcl|c241183_g3_i1|m.28296,lcl|c243503_g5_i1|m.31038,lcl|c234080_g1_i1|m.19410,lcl|c223200_g1_i1|m.8933,lcl|c218481_g4_i6|m.5811,lcl|c213117_g1_i3|m.2966,lcl|c221860_g1_i4|m.7929,lcl|c242001_g1_i2|m.29236,lcl|c233012_g3_i3|m.18031,lcl|c241090_g1_i1|m.28152,lcl|c214652_g1_i3|m.3567,lcl|c230034_g1_i1|m.14877,lcl|c244145_g1_i1|m.31801,lcl|c232401_g7_i2|m.17338,lcl|c205368_g1_i5|m.1453,lcl|c233001_g2_i4|m.18006,lcl|c228653_g2_i5|m.13498,lcl|c238111_g1_i1|m.24102,lcl|c221967_g2_i3|m.8016,lcl|c243149_g1_i2|m.30670,lcl|c218903_g1_i1|m.6054,lcl|c243086_g4_i2|m.30593,lcl|c218374_g1_i3|m.5753,lcl|c223247_g3_i6|m.8971,lcl|c223901_g5_i2|m.9467,lcl|c225590_g2_i4|m.10752,lcl|c229561_g1_i12|m.14408,lcl|c230862_g3_i1|m.15714,lcl|c229060_g1_i1|m.13927,lcl|c242581_g1_i1|m.29984,lcl|c237215_g1_i1|m.23031,lcl|c244407_g1_i3|m.32143,lcl|c212826_g3_i1|m.2861,lcl|c226769_g3_i1|m.11767,lcl|c242894_g3_i1|m.30343,lcl|c226216_g1_i2|m.11298,lcl|c223425_g3_i3|m.9106,lcl|c234712_g2_i1|m.20167,lcl|c210724_g2_i1|m.2253,lcl|c238591_g4_i10|m.24704,lcl|c224672_g1_i1|m.10055,lcl|c177410_g1_i1|m.597,lcl|c235722_g2_i1|m.21267,lcl|c235526_g4_i1|m.21004,lcl|c229881_g6_i6|m.14719,lcl|c216702_g5_i1|m.4730,lcl|c218703_g1_i4|m.5907,lcl|c223454_g1_i3|m.9139,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c222306_g8_i4|m.8236,lcl|c226009_g3_i5|m.11131,lcl|c228448_g3_i1|m.13331,lcl|c239670_g2_i1|m.26141,lcl|c241148_g1_i6|m.28240,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c239343_g4_i4|m.25612,lcl|c225015_g2_i1|m.10306,lcl|c204019_g1_i1|m.1366,lcl|c219950_g4_i1|m.6653,lcl|c215492_g2_i9|m.4058,lcl|c217447_g9_i5|m.5205,lcl|c225394_g4_i2|m.10584,lcl|c212126_g1_i2|m.2626,lcl|c211022_g1_i7|m.2328,lcl|c216377_g1_i3|m.4559,lcl|c210226_g1_i1|m.2139,lcl|c243349_g1_i4|m.30872,lcl|c238581_g1_i1|m.24692,lcl|c235481_g2_i1|m.20956,lcl|c236134_g1_i2|m.21741,lcl|c234789_g3_i1|m.20259,lcl|c234077_g1_i1|m.19404,lcl|c209946_g1_i6|m.2078,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c234955_g3_i3|m.20445,lcl|c234352_g2_i1|m.19757,lcl|c217096_g5_i1|m.4965,lcl|c223433_g6_i1|m.9115,lcl|c223214_g1_i1|m.8951,lcl|c209513_g1_i2|m.1987,lcl|c241909_g2_i2|m.29132,lcl|c241242_g1_i1|m.28345,lcl|c244474_g3_i1|m.32253,lcl|c228038_g3_i1|m.12994,lcl|c224310_g1_i1|m.9717,lcl|c215397_g1_i1|m.4004,lcl|c188047_g2_i2|m.760,lcl|c228453_g2_i2|m.13342,lcl|c242193_g2_i1|m.29501,lcl|c237191_g2_i5|m.23010,lcl|c222929_g2_i3|m.8717,lcl|c243222_g3_i1|m.30722,lcl|c232274_g1_i2|m.17209,lcl|c240688_g3_i1|m.27609,lcl|c244255_g3_i1|m.31943,lcl|c223205_g4_i1|m.8934,lcl|c217573_g1_i1|m.5252,lcl|c224263_g3_i3|m.9691,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c227202_g1_i3|m.12234,lcl|c230039_g1_i2|m.14881,lcl|c216942_g4_i3|m.4860,lcl|c231559_g1_i5|m.16408,lcl|c224534_g1_i4|m.9895,lcl|c217816_g7_i5|m.5372,lcl|c224289_g1_i1|m.9705,lcl|c243506_g1_i6|m.31041,lcl|c204019_g3_i1|m.1367,lcl|c210478_g1_i4|m.2192,lcl|c238919_g4_i6|m.25079,lcl|c221114_g2_i1|m.7405,lcl|c225618_g2_i6|m.10783,lcl|c243935_g1_i3|m.31546,lcl|c220936_g1_i1|m.7247,lcl|c223077_g2_i1|m.8858,lcl|c218119_g1_i3|m.5570,lcl|c226189_g2_i2|m.11277,lcl|c238490_g5_i3|m.24584,lcl|c225931_g4_i1|m.11061,lcl|c243632_g1_i1|m.31156,lcl|c235649_g2_i5|m.21175,lcl|c236486_g1_i1|m.22162,lcl|c238826_g2_i1|m.24957,lcl|c220638_g5_i1|m.7054,lcl|c239860_g1_i2|m.26443,lcl|c231634_g1_i2|m.16472,lcl|c230632_g1_i6|m.15498,lcl|c243554_g1_i5|m.31071,lcl|c218820_g4_i2|m.5974,lcl|c231931_g2_i1|m.16792,lcl|c239275_g1_i1|m.25549,lcl|c221753_g3_i7|m.7844,lcl|c217645_g1_i1|m.5302,lcl|c234851_g1_i2|m.20336,lcl|c231281_g6_i3|m.16097,lcl|c221482_g1_i3|m.7664,lcl|c235095_g3_i4|m.20556,lcl|c227206_g2_i7|m.12247,lcl|c231068_g6_i2|m.15939	
GO:0019362	pyridine nucleotide metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0060147	regulation of posttranscriptional gene silencing	biological_process	1E0		lcl|c231634_g1_i2|m.16472	
GO:0032970	regulation of actin filament-based process	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0072583	clathrin-mediated endocytosis	biological_process	1E0		lcl|c239343_g4_i4|m.25612	
GO:0009259	ribonucleotide metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247	
GO:0042176	regulation of protein catabolic process	biological_process	1E0		lcl|c223425_g3_i3|m.9106,lcl|c204019_g3_i1|m.1367,lcl|c224263_g3_i3|m.9691,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366	
GO:0009260	ribonucleotide biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0032989	cellular component morphogenesis	biological_process	1E0		lcl|c238581_g1_i1|m.24692	
GO:0030833	regulation of actin filament polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0072594	establishment of protein localization to organelle	biological_process	1E0		lcl|c225618_g2_i6|m.10783,lcl|c241242_g1_i1|m.28345	
GO:0042180	cellular ketone metabolic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0030834	regulation of actin filament depolymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0042181	ketone biosynthetic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0030835	negative regulation of actin filament depolymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0006725	cellular aromatic compound metabolic process	biological_process	1E0		lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c242581_g1_i1|m.29984,lcl|c223454_g1_i3|m.9139,lcl|c225316_g3_i2|m.10516,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c224182_g8_i1|m.9652,lcl|c240688_g3_i1|m.27609,lcl|c241183_g3_i1|m.28296,lcl|c220936_g1_i1|m.7247,lcl|c243503_g5_i1|m.31038,lcl|c230032_g6_i1|m.14874,lcl|c226189_g2_i2|m.11277,lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c225931_g4_i1|m.11061,lcl|c231281_g6_i3|m.16097,lcl|c235095_g3_i4|m.20556,lcl|c229060_g1_i1|m.13927	
GO:0030837	negative regulation of actin filament polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0030838	positive regulation of actin filament polymerization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0006732	coenzyme metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c219556_g4_i5|m.6447,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0019395	fatty acid oxidation	biological_process	1E0		lcl|c188047_g2_i2|m.760	
GO:0051084	'de novo' posttranslational protein folding	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:0006733	oxidoreduction coenzyme metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c219556_g4_i5|m.6447,lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0051085	chaperone mediated protein folding requiring cofactor	biological_process	1E0		lcl|c243554_g1_i5|m.31071	
GO:1903506	regulation of nucleic acid-templated transcription	biological_process	1E0		lcl|c228453_g2_i2|m.13342	
GO:0006739	NADP metabolic process	biological_process	1E0		lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0019400	alditol metabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607,lcl|c229561_g1_i12|m.14408	
GO:1903508	positive regulation of nucleic acid-templated transcription	biological_process	1E0		lcl|c228453_g2_i2|m.13342	
GO:0035088	establishment or maintenance of apical/basal cell polarity	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:1990748	cellular detoxification	biological_process	1E0		lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c241909_g2_i2|m.29132	
GO:0006743	ubiquinone metabolic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0035090	maintenance of apical/basal cell polarity	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0006744	ubiquinone biosynthetic process	biological_process	1E0		lcl|c219556_g4_i5|m.6447	
GO:0019405	alditol catabolic process	biological_process	1E0		lcl|c230771_g2_i1|m.15607	
GO:0033013	tetrapyrrole metabolic process	biological_process	1E0		lcl|c241183_g3_i1|m.28296	
GO:0033014	tetrapyrrole biosynthetic process	biological_process	1E0		lcl|c241183_g3_i1|m.28296	
GO:0006753	nucleoside phosphate metabolic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c230771_g2_i1|m.15607,lcl|c241114_g1_i2|m.28195,lcl|c223247_g3_i6|m.8971,lcl|c210226_g1_i1|m.2139,lcl|c240688_g3_i1|m.27609,lcl|c231281_g6_i3|m.16097,lcl|c220936_g1_i1|m.7247,lcl|c229060_g1_i1|m.13927	
GO:0006754	ATP biosynthetic process	biological_process	1E0		lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0006757	ATP generation from ADP	biological_process	1E0		lcl|c230771_g2_i1|m.15607	
GO:0061245	establishment or maintenance of bipolar cell polarity	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0009308	amine metabolic process	biological_process	1E0		lcl|c238490_g5_i3|m.24584	
GO:0016310	phosphorylation	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c223454_g1_i3|m.9139,lcl|c238372_g5_i2|m.24429,lcl|c241114_g1_i2|m.28195,lcl|c228653_g2_i5|m.13498,lcl|c220936_g1_i1|m.7247,lcl|c210724_g2_i1|m.2253,lcl|c230771_g2_i1|m.15607,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c224672_g1_i1|m.10055,lcl|c229561_g1_i12|m.14408,lcl|c219950_g4_i1|m.6653,lcl|c217816_g7_i5|m.5372	
GO:0042221	response to chemical	biological_process	1E0		lcl|c243506_g1_i6|m.31041,lcl|c236486_g1_i1|m.22162,lcl|c238919_g4_i6|m.25079,lcl|c243554_g1_i5|m.31071,lcl|c241909_g2_i2|m.29132	
GO:0009309	amine biosynthetic process	biological_process	1E0		lcl|c238490_g5_i3|m.24584	
GO:0046717	acid secretion	biological_process	1E0		lcl|c209513_g1_i2|m.1987	
GO:0016311	dephosphorylation	biological_process	1E0		lcl|c242581_g1_i1|m.29984,lcl|c209513_g1_i2|m.1987	
GO:0033036	macromolecule localization	biological_process	1E0		lcl|c225394_g4_i2|m.10584,lcl|c217645_g1_i1|m.5302,lcl|c224534_g1_i4|m.9895,lcl|c209513_g1_i2|m.1987,lcl|c225618_g2_i6|m.10783,lcl|c235526_g4_i1|m.21004,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:1990778	protein localization to cell periphery	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0019438	aromatic compound biosynthetic process	biological_process	1E0		lcl|c223454_g1_i3|m.9139,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097,lcl|c241183_g3_i1|m.28296,lcl|c229060_g1_i1|m.13927	
GO:0051128	regulation of cellular component organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752,lcl|c223077_g2_i1|m.8858	
GO:0033043	regulation of organelle organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752	
GO:0051129	negative regulation of cellular component organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844	
GO:0051130	positive regulation of cellular component organization	biological_process	1E0		lcl|c221753_g3_i7|m.7844,lcl|c225590_g2_i4|m.10752,lcl|c223077_g2_i1|m.8858	
GO:0072655	establishment of protein localization to mitochondrion	biological_process	1E0		lcl|c225618_g2_i6|m.10783	
GO:0006793	phosphorus metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c242581_g1_i1|m.29984,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c238372_g5_i2|m.24429,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c240688_g3_i1|m.27609,lcl|c228653_g2_i5|m.13498,lcl|c220936_g1_i1|m.7247,lcl|c210724_g2_i1|m.2253,lcl|c230771_g2_i1|m.15607,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c224672_g1_i1|m.10055,lcl|c223247_g3_i6|m.8971,lcl|c209513_g1_i2|m.1987,lcl|c229561_g1_i12|m.14408,lcl|c219950_g4_i1|m.6653,lcl|c217816_g7_i5|m.5372,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0072657	protein localization to membrane	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0006796	phosphate-containing compound metabolic process	biological_process	1E0		lcl|c238826_g2_i1|m.24957,lcl|c242581_g1_i1|m.29984,lcl|c223454_g1_i3|m.9139,lcl|c239860_g1_i2|m.26443,lcl|c238372_g5_i2|m.24429,lcl|c241114_g1_i2|m.28195,lcl|c210226_g1_i1|m.2139,lcl|c240688_g3_i1|m.27609,lcl|c228653_g2_i5|m.13498,lcl|c220936_g1_i1|m.7247,lcl|c210724_g2_i1|m.2253,lcl|c230771_g2_i1|m.15607,lcl|c222355_g2_i4|m.8274,lcl|c244151_g1_i2|m.31813,lcl|c224672_g1_i1|m.10055,lcl|c223247_g3_i6|m.8971,lcl|c209513_g1_i2|m.1987,lcl|c229561_g1_i12|m.14408,lcl|c219950_g4_i1|m.6653,lcl|c217816_g7_i5|m.5372,lcl|c231281_g6_i3|m.16097,lcl|c229060_g1_i1|m.13927	
GO:0008380	RNA splicing	biological_process	1E0		lcl|c230032_g6_i1|m.14874,lcl|c225931_g4_i1|m.11061,lcl|c235095_g3_i4|m.20556	
GO:0072659	protein localization to plasma membrane	biological_process	1E0		lcl|c225394_g4_i2|m.10584	
GO:0051156	glucose 6-phosphate metabolic process	biological_process	1E0		lcl|c223247_g3_i6|m.8971,lcl|c240688_g3_i1|m.27609	
GO:0006807	nitrogen compound metabolic process	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c241500_g1_i1|m.28663,lcl|c233048_g1_i8|m.18077,lcl|c242581_g1_i1|m.29984,lcl|c214556_g2_i3|m.3526,lcl|c237215_g1_i1|m.23031,lcl|c211022_g1_i7|m.2328,lcl|c210226_g1_i1|m.2139,lcl|c224182_g8_i1|m.9652,lcl|c241183_g3_i1|m.28296,lcl|c220936_g1_i1|m.7247,lcl|c243503_g5_i1|m.31038,lcl|c223077_g2_i1|m.8858,lcl|c223200_g1_i1|m.8933,lcl|c230032_g6_i1|m.14874,lcl|c237832_g1_i6|m.23803,lcl|c226189_g2_i2|m.11277,lcl|c218481_g4_i6|m.5811,lcl|c238490_g5_i3|m.24584,lcl|c234352_g2_i1|m.19757,lcl|c225931_g4_i1|m.11061,lcl|c230034_g1_i1|m.14877,lcl|c218703_g1_i4|m.5907,lcl|c224310_g1_i1|m.9717,lcl|c223454_g1_i3|m.9139,lcl|c215397_g1_i1|m.4004,lcl|c225316_g3_i2|m.10516,lcl|c228113_g1_i1|m.13052,lcl|c241114_g1_i2|m.28195,lcl|c232401_g7_i2|m.17338,lcl|c218820_g4_i2|m.5974,lcl|c240688_g3_i1|m.27609,lcl|c238111_g1_i1|m.24102,lcl|c206417_g1_i2|m.1538,lcl|c230771_g2_i1|m.15607,lcl|c223247_g3_i6|m.8971,lcl|c231281_g6_i3|m.16097,lcl|c235095_g3_i4|m.20556,lcl|c229060_g1_i1|m.13927	
GO:0006810	transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c233001_g2_i4|m.18006,lcl|c210226_g1_i1|m.2139,lcl|c230110_g2_i2|m.14961,lcl|c225618_g2_i6|m.10783,lcl|c239670_g2_i1|m.26141,lcl|c217645_g1_i1|m.5302,lcl|c239343_g4_i4|m.25612,lcl|c223214_g1_i1|m.8951,lcl|c224534_g1_i4|m.9895,lcl|c235722_g2_i1|m.21267,lcl|c209513_g1_i2|m.1987,lcl|c231281_g6_i3|m.16097,lcl|c221860_g1_i4|m.7929,lcl|c235526_g4_i1|m.21004,lcl|c241090_g1_i1|m.28152,lcl|c241242_g1_i1|m.28345,lcl|c217447_g9_i5|m.5205	
GO:0006811	ion transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c209513_g1_i2|m.1987,lcl|c231281_g6_i3|m.16097,lcl|c235526_g4_i1|m.21004	
GO:0006812	cation transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0043412	macromolecule modification	biological_process	1E0		lcl|c228038_g3_i1|m.12994,lcl|c235649_g2_i5|m.21175,lcl|c241500_g1_i1|m.28663,lcl|c242193_g2_i1|m.29501,lcl|c221356_g3_i2|m.7588,lcl|c222929_g2_i3|m.8717,lcl|c241183_g3_i1|m.28296,lcl|c228653_g2_i5|m.13498,lcl|c228448_g3_i1|m.13331,lcl|c234080_g1_i1|m.19410,lcl|c217573_g1_i1|m.5252,lcl|c210724_g2_i1|m.2253,lcl|c222355_g2_i4|m.8274,lcl|c209513_g1_i2|m.1987,lcl|c219950_g4_i1|m.6653	
GO:0042273	ribosomal large subunit biogenesis	biological_process	1E0		lcl|c230034_g1_i1|m.14877	
GO:0043413	macromolecule glycosylation	biological_process	1E0		lcl|c241500_g1_i1|m.28663	
GO:0060255	regulation of macromolecule metabolic process	biological_process	1E0		lcl|c239275_g1_i1|m.25549,lcl|c223425_g3_i3|m.9106,lcl|c237832_g1_i6|m.23803,lcl|c204019_g3_i1|m.1367,lcl|c214556_g2_i3|m.3526,lcl|c224263_g3_i3|m.9691,lcl|c228453_g2_i2|m.13342,lcl|c223433_g6_i1|m.9115,lcl|c204019_g1_i1|m.1366,lcl|c242001_g1_i2|m.29236,lcl|c235095_g3_i4|m.20556,lcl|c223077_g2_i1|m.8858	
GO:0002181	cytoplasmic translation	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c230034_g1_i1|m.14877,lcl|c214556_g2_i3|m.3526,lcl|c218820_g4_i2|m.5974	
GO:0006818	hydrogen transport	biological_process	1E0		lcl|c235743_g4_i1|m.21296,lcl|c210226_g1_i1|m.2139,lcl|c231281_g6_i3|m.16097	
GO:0002183	cytoplasmic translational initiation	biological_process	1E0		lcl|c224289_g1_i1|m.9705,lcl|c214556_g2_i3|m.3526,lcl|c218820_g4_i2|m.5974	
GO:0043419	urea catabolic process	biological_process	1E0		lcl|c238111_g1_i1|m.24102	
GO:0006820	anion transport	biological_process	1E0		lcl|c209513_g1_i2|m.1987,lcl|c235526_g4_i1|m.21004	
GO:0051169	nuclear transport	biological_process	1E0		lcl|c241242_g1_i1|m.28345	
